LMODE NFREQ       PERIOD(S)     FREQUENCY(Hz)           C(KM/S)
    0   557    4.376068376       0.2285156250        1.814057744    
    0   558    4.385438972       0.2280273438        1.816546360    
    0   559    4.394849785       0.2275390625        1.819043609    
    0   560    4.404301075       0.2270507812        1.821549552    
    0   561    4.413793103       0.2265625000        1.824064255    
    0   562    4.423326134       0.2260742188        1.826587785    
    0   563    4.432900433       0.2255859375        1.829120208    
    0   564    4.442516269       0.2250976562        1.831661593    
    0   565    4.452173913       0.2246093750        1.834212012    
    0   566    4.461873638       0.2241210938        1.836771535    
    0   567    4.471615721       0.2236328125        1.839340236    
    0   568    4.481400438       0.2231445312        1.841918190    
    0   569    4.491228070       0.2226562500        1.844505473    
    0   570    4.501098901       0.2221679688        1.847102162    
    0   571    4.511013216       0.2216796875        1.849708337    
    0   572    4.520971302       0.2211914062        1.852324078    
    0   573    4.530973451       0.2207031250        1.854949467    
    0   574    4.541019956       0.2202148438        1.857584589    
    0   575    4.551111111       0.2197265625        1.860229528    
    0   576    4.561247216       0.2192382812        1.862884371    
    0   577    4.571428571       0.2187500000        1.865549207    
    0   578    4.581655481       0.2182617188        1.868224126    
    0   579    4.591928251       0.2177734375        1.870909219    
    0   580    4.602247191       0.2172851562        1.873604581    
    0   581    4.612612613       0.2167968750        1.876310306    
    0   582    4.623024831       0.2163085938        1.879026491    
    0   583    4.633484163       0.2158203125        1.881753234    
    0   584    4.643990930       0.2153320312        1.884490636    
    0   585    4.654545455       0.2148437500        1.887238799    
    0   586    4.665148064       0.2143554688        1.889997826    
    0   587    4.675799087       0.2138671875        1.892767822    
    0   588    4.686498856       0.2133789062        1.895548896    
    0   589    4.697247706       0.2128906250        1.898341156    
    0   590    4.708045977       0.2124023438        1.901144714    
    0   591    4.718894009       0.2119140625        1.903959681    
    0   592    4.729792148       0.2114257812        1.906786172    
    0   593    4.740740741       0.2109375000        1.909624304    
    0   594    4.751740139       0.2104492188        1.912474196    
    0   595    4.762790698       0.2099609375        1.915335967    
    0   596    4.773892774       0.2094726562        1.918209740    
    0   597    4.785046729       0.2089843750        1.921095639    
    0   598    4.796252927       0.2084960938        1.923993789    
    0   599    4.807511737       0.2080078125        1.926904320    
    0   600    4.818823529       0.2075195312        1.929827361    
    0   601    4.830188679       0.2070312500        1.932763044    
    0   602    4.841607565       0.2065429688        1.935711503    
    0   603    4.853080569       0.2060546875        1.938672874    
    0   604    4.864608076       0.2055664062        1.941647296    
    0   605    4.876190476       0.2050781250        1.944634908    
    0   606    4.887828162       0.2045898438        1.947635854    
    0   607    4.899521531       0.2041015625        1.950650277    
    0   608    4.911270983       0.2036132812        1.953678323    
    0   609    4.923076923       0.2031250000        1.956720142    
    0   610    4.934939759       0.2026367188        1.959775885    
    0   611    4.946859903       0.2021484375        1.962845704    
    0   612    4.958837772       0.2016601562        1.965929754    
    0   613    4.970873786       0.2011718750        1.969028192    
    0   614    4.982968370       0.2006835938        1.972141179    
    0   615    4.995121951       0.2001953125        1.975268875    
    0   616    5.007334963       0.1997070312        1.978411445    
    0   617    5.019607843       0.1992187500        1.981569055    
    0   618    5.031941032       0.1987304688        1.984741872    
    0   619    5.044334975       0.1982421875        1.987930069    
    0   620    5.056790123       0.1977539062        1.991133817    
    0   621    5.069306931       0.1972656250        1.994353292    
    0   622    5.081885856       0.1967773438        1.997588671    
    0   623    5.094527363       0.1962890625        2.000840134    
    0   624    5.107231920       0.1958007812        2.004107864    
    0   625    5.120000000       0.1953125000        2.007392044    
    0   626    5.132832080       0.1948242188        2.010692861    
    0   627    5.145728643       0.1943359375        2.014010504    
    0   628    5.158690176       0.1938476562        2.017345165    
    0   629    5.171717172       0.1933593750        2.020697037    
    0   630    5.184810127       0.1928710938        2.024066317    
    0   631    5.197969543       0.1923828125        2.027453203    
    0   632    5.211195929       0.1918945312        2.030857896    
    0   633    5.224489796       0.1914062500        2.034280598    
    0   634    5.237851662       0.1909179688        2.037721516    
    0   635    5.251282051       0.1904296875        2.041180857    
    0   636    5.264781491       0.1899414062        2.044658832    
    0   637    5.278350515       0.1894531250        2.048155653    
    0   638    5.291989664       0.1889648438        2.051671535    
    0   639    5.305699482       0.1884765625        2.055206696    
    0   640    5.319480519       0.1879882812        2.058761356    
    0   641    5.333333333       0.1875000000        2.062335736    
    0   642    5.347258486       0.1870117188        2.065930061    
    0   643    5.361256545       0.1865234375        2.069544557    
    0   644    5.375328084       0.1860351562        2.073179455    
    0   645    5.389473684       0.1855468750        2.076834984    
    0   646    5.403693931       0.1850585938        2.080511380    
    0   647    5.417989418       0.1845703125        2.084208877    
    0   648    5.432360743       0.1840820312        2.087927715    
    0   649    5.446808511       0.1835937500        2.091668133    
    0   650    5.461333333       0.1831054688        2.095430376    
    0   651    5.475935829       0.1826171875        2.099214686    
    0   652    5.490616622       0.1821289062        2.103021313    
